5461,Louangphabang,LAO,Louangphabang,53792,19.8931,102.1381
5462,Stratford,GBR,Newham,51387,51.5423,-0.0026
5463,Iganga,UGA,Iganga,45024,0.6092,33.4686
5464,Sakon Nakhon,THA,Sakon Nakhon,53618,17.1564,104.1456
5465,Cagnes-sur-Mer,FRA,Provence-Alpes-Cote d'Azur,50928,43.6644,7.1489
5466,Sutton in Ashfield,GBR,Nottinghamshire,49023,53.125,-1.261
5467,Pursat,KHM,Pursat,52476,12.5337,103.9167
5468,Macclesfield,GBR,Cheshire East,51482,53.2581,-2.1274
5469,Whangarei,NZL,Northland,52600,-35.725,174.3236
5470,Eger,HUN,Heves,52898,47.8989,20.3747
5471,Nes Ziyyona,ISR,Central,50200,31.9333,34.8
5472,Santiago Teyahualco,MEX,Mexico,47547,19.6667,-99.1333
5473,Marondera,ZWE,Mashonaland East,52283,-18.1833,31.55
5474,Wellingborough,GBR,Northamptonshire,49128,52.2939,-0.6964
5475,Moskovskiy,RUS,Moskovskaya Oblast',50167,55.5991,37.355
5476,Rosny-sous-Bois,FRA,Ile-de-France,46207,48.8667,2.4833
5477,Maha Sarakham,THA,Maha Sarakham,52866,16.1772,103.3008
5478,Revere,USA,Massachusetts,53073,42.4192,-71.0036
5479,Barra do Corda,BRA,Maranhao,48901,-5.5031,-45.2369
5480,Helena,USA,Montana,52936,46.5965,-112.0202
5481,Takeo,KHM,Takeo,52000,10.9833,104.7833
5482,Barnet,GBR,Barnet,47359,51.6444,-0.1997
5483,Vejle,DNK,Syddanmark,51177,55.709,9.535
5484,Kirkcaldy,GBR,Fife,50180,56.1107,-3.1674
5485,Aspen Hill,USA,Maryland,52807,39.0928,-77.0823
5486,Leopoldina,BRA,Minas Gerais,46742,-21.5319,-42.6431
5487,Cumbernauld,GBR,North Lanarkshire,50430,55.945,-3.994
5488,Valladolid,MEX,Yucatan,48973,20.6894,-88.2017
5489,West New York,USA,New Jersey,52723,40.7856,-74.0093
5490,Mangochi,MWI,Mangochi,51429,-14.4781,35.2645
5491,Hoboken,USA,New Jersey,52677,40.7453,-74.0279
5492,Mongu,ZMB,Western,52534,-15.2796,23.12
5493,Alytus,LTU,Alytaus Miestas,51534,54.4014,24.0492
5494,Choisy-le-Roi,FRA,Ile-de-France,45331,48.763,2.409
5495,Myrnohrad,UKR,Donets'ka Oblast',50360,48.3022,37.2614
5496,Aracati,BRA,Ceara,44293,-4.5617,-37.7697
5497,Iwakura,JPN,Aichi,47839,35.2833,136.8667
5498,Boujad,MAR,Beni Mellal-Khenifra,46893,32.76,-6.4
5499,Oak Park,USA,Illinois,52381,41.8872,-87.7899
5500,Batley,GBR,Kirklees,49448,53.716,-1.627
5501,Jinotepe,NIC,Carazo,52175,11.85,-86.2
5502,Ain El Aouda,MAR,Rabat-Sale-Kenitra,49816,33.8111,-6.7922
5503,Takahama,JPN,Aichi,48561,34.9276,136.9877
5504,Elmshorn,DEU,Schleswig-Holstein,49883,53.7547,9.6536
5505,Floriano,BRA,Piaui,48587,-6.7669,-43.0225
5506,Bang Bua Thong,THA,Nonthaburi,50141,13.9099,100.4263
5507,Lamia,GRC,Sterea Ellada,52006,38.8972,22.4311
5508,Noisy-le-Sec,FRA,Ile-de-France,44136,48.8894,2.4503
5509,Chake Chake,TZA,Pemba South,49959,-5.2395,39.77
5510,Lankaran,AZE,L@nk@ran,51300,38.7536,48.8511
5511,Suzukawa,JPN,Kanagawa,48379,35.3731,139.3842
5512,Vila Real,PRT,Vila Real,51850,41.3002,-7.7398
5513,Ocosingo,MEX,Chiapas,41878,16.9072,-92.0961
5514,Campo Belo,BRA,Minas Gerais,47491,-20.8896,-45.28
5515,Cameta,BRA,Para,45200,-2.2396,-49.51
5516,Vaulx-en-Velin,FRA,Auvergne-Rhone-Alpes,49658,45.7768,4.9186
5517,Itamaraju,BRA,Bahia,47628,-17.0392,-39.5311
5518,Pen-y-Bont ar Ogwr,GBR,Bridgend,49404,51.5072,-3.5784
5519,Teplice,CZE,Ustecky Kraj,49731,50.6333,13.8167
5520,Ramos Arizpe,MEX,Coahuila de Zaragoza,48228,25.55,-100.9667
5521,Jihlava,CZE,Vysocina,51216,49.4003,15.5906
5522,Ratnapura,LKA,Sabaragamuwa,47832,6.693,80.386
5523,Jendouba,TUN,Jendouba,51408,36.5,8.75
5524,Sombor,SRB,Sombor,51471,45.78,19.12
5525,Campobasso,ITA,Molise,50762,41.563,14.656
5526,Vryburg,ZAF,North West,49588,-26.95,24.7333
5527,Eltham,GBR,Greenwich,48964,51.451,0.052
5528,Levittown,USA,New York,51539,40.7241,-73.5125
5529,Surbiton,GBR,Kingston upon Thames,45132,51.394,-0.307
5530,Perth Amboy,USA,New Jersey,51390,40.5203,-74.2724
5531,Ashton,GBR,Tameside,45198,53.4897,-2.0952
5532,Tizimin,MEX,Yucatan,46971,21.1425,-88.1647
5533,Seguela,CIV,Woroba,51157,7.9611,-6.6731
5534,Placentia,USA,California,51233,33.8807,-117.8553
5535,Stretford,GBR,Trafford,46910,53.4466,-2.3086
5536,Sar-e Pul,AFG,Sar-e Pul,51075,36.2214,65.9278
5537,Komotini,GRC,Anatoliki Makedonia kai Thraki,50990,41.1167,25.4
5538,Camocim,BRA,Ceara,44481,-2.9022,-40.8411
5539,Loreto,MEX,Zacatecas,43411,22.2667,-101.9833
5540,Larnaca,CYP,Larnaka,48947,34.9233,33.6305
5541,Capanema,BRA,Para,47766,-1.1958,-47.1808
5542,Bodupal,IND,Telangana,43692,17.4139,78.5783
5543,Longchamps,ARG,Buenos Aires,47622,-34.8596,-58.387
5544,Jutiapa,GTM,Jutiapa,50681,14.29,-89.9
5545,Kasuga,JPN,Fukuoka,47554,33.6108,130.4806
5546,Sisophon,KHM,Banteay Meanchey,50302,13.5833,102.9833
5547,Aliso Viejo,USA,California,50887,33.5792,-117.7289
5548,Skenderaj,XKS,Skenderaj,50858,42.7467,20.7886
5549,Jarash,JOR,Jarash,50745,32.2723,35.8914
5550,Harasta,SYR,Rif Dimashq,45974,33.5586,36.365
5551,Puttalam,LKA,North Western,45661,8.033,79.826
5552,Welwyn Garden City,GBR,Hertfordshire,46619,51.8062,-0.1932
5553,Guaxupe,BRA,Minas Gerais,47889,-21.3053,-46.7128
5554,Gbadolite,COD,Nord-Ubangi,50493,4.275,21
5555,La Reja,ARG,Buenos Aires,47839,-34.6394,-58.8283
5556,West Bridgford,GBR,Nottinghamshire,47109,52.932,-1.127
5557,Gennevilliers,FRA,Ile-de-France,46907,48.9333,2.3
5558,Wheaton,USA,Maryland,50459,39.0492,-77.0572
5559,Goianesia,BRA,Goias,47883,-15.3175,-49.1175
5560,Yeovil,GBR,Somerset,45000,50.9452,-2.637
5561,Beckenham,GBR,Bromley,46844,51.408,-0.022
5562,Gracias,HND,Lempira,50256,14.5833,-88.5833
5563,Ma`an,JOR,Ma`an,50350,30.192,35.736
5564,Cojutepeque,SLV,Cuscatlan,48411,13.7167,-88.9333
5565,Selibe Phikwe,BWA,Selibe Phikwe,49724,-21.9667,27.9167
5566,Villa Alsina,ARG,Buenos Aires,41155,-34.6667,-58.4167
5567,Bom Jesus da Lapa,BRA,Bahia,40691,-13.2495,-43.44
5568,Plainfield,USA,New Jersey,50317,40.6154,-74.4157
5569,Garges-les-Gonesse,FRA,Ile-de-France,42728,48.9728,2.4008
5570,North Bethesda,USA,Maryland,50262,39.0393,-77.1191
5571,Livry-Gargan,FRA,Ile-de-France,44437,48.9192,2.5361
5572,Bagneux,FRA,Ile-de-France,40918,48.7983,2.3137
5573,Tlalmanalco,MEX,Mexico,46130,19.2044,-98.8025
5574,Moyobamba,PER,San Martin,50073,-6.0333,-76.9667
5575,Al Kharijah,EGY,Al Wadi al Jadid,49991,25.44,30.55
5576,Kotelniki,RUS,Moskovskaya Oblast',46763,55.65,37.8667
5577,Al Balyana,EGY,Suhaj,46997,26.2329,31.9993
5578,Maun,BWA,North West,49945,-19.9833,23.4167
5579,Zaranj,AFG,Nimroz,49851,30.96,61.86
5580,La Garenne-Colombes,FRA,Ile-de-France,29169,48.9056,2.2445
5581,Odienne,CIV,Denguele,49857,9.5,-7.5667
5582,Cheshunt,GBR,Hertfordshire,44000,51.702,-0.035
5583,Nausori,FJI,Tailevu,47604,-18.0244,178.5454
5584,Hagere Hiywet,ETH,Oromiya,43920,8.9833,37.85
5585,Cerritos,USA,California,49859,33.8677,-118.0686
5586,Meudon,FRA,Ile-de-France,45352,48.8123,2.2382
5587,Dosso,NER,Dosso,49750,13.05,3.2
5588,Kangar,MYS,Perlis,48898,6.4414,100.1986
5589,Al Aaroui,MAR,Oriental,47599,35.0104,-3.0073
5590,Country Club,USA,Florida,49684,25.9407,-80.3102
5591,Lakewood,USA,Ohio,49678,41.4824,-81.8008
5592,Coyhaique,CHL,Aysen,49667,-45.5712,-72.0685
5593,Montana,BGR,Montana,49597,43.4078,23.225
5594,Huancavelica,PER,Huancavelica,49570,-12.785,-74.9714
5595,Perth,GBR,Perth and Kinross,46960,56.397,-3.437
5596,Brumado,BRA,Bahia,41989,-14.2036,-41.6653
5597,Dollard-des-Ormeaux,CAN,Quebec,49637,45.4833,-73.8167
5598,Couva,TTO,Couva/Tabaquite/Talparo,48858,10.4167,-61.45
5599,Waterford,IRL,Waterford,48369,52.2583,-7.119
5600,Bagnolet,FRA,Ile-de-France,35674,48.8692,2.4181
5601,Ramat HaSharon,ISR,Tel Aviv,46700,32.1461,34.8394
5602,Nelson,NZL,Nelson,49300,-41.2931,173.2381
5603,Mantes-la-Jolie,FRA,Ile-de-France,44299,48.9908,1.7172
5604,Wajir,KEN,Wajir,45771,1.75,40.0667
5605,Caninde,BRA,Ceara,42720,-4.3589,-39.3117
5606,Karlovy Vary,CZE,Karlovarsky Kraj,48479,50.2306,12.8725
5607,San Isidro,ARG,Buenos Aires,43595,-34.4667,-58.5167
5608,Lulea,SWE,Norrbotten,48749,65.5838,22.1915
5609,Florin,USA,California,49132,38.4832,-121.4042
5610,Piripiri,BRA,Piaui,44864,-4.2733,-41.7769
5611,Ayr,GBR,South Ayrshire,46490,55.458,-4.629
5612,Jose Marmol,ARG,Buenos Aires,41109,-34.7833,-58.3667
5613,Jurmala,LVA,Jurmala,48606,56.968,23.7704
5614,Banbury,GBR,Oxfordshire,46853,52.061,-1.336
5615,Wokingham,GBR,Wokingham,46745,51.41,-0.84
5616,Moroleon,MEX,Guanajuato,41909,20.1333,-101.2
5617,Cypress,USA,California,49006,33.8171,-118.0386
5618,Hollister,USA,California,48992,36.8563,-121.3981
5619,Mao,DOM,Cibao Noroeste,48297,19.552,-71.075
5620,North Highlands,USA,California,48968,38.6713,-121.3721
5621,Inhumas,BRA,Goias,44058,-16.3578,-49.4961
5622,Rovenky,UKR,Luhans'ka Oblast',46734,48.0833,39.3667
5623,Asadabad,AFG,Kunar,48400,34.8742,71.1528
5624,Bloomfield,USA,New Jersey,48810,40.8098,-74.1868
5625,Tlapa de Comonfort,MEX,Guerrero,37975,17.5461,-98.5764
5626,Invercargill,NZL,Southland,48700,-46.429,168.362
5627,Chatillon,FRA,Ile-de-France,37355,48.8,2.29
5628,Birendranagar,NPL,Bheri,47914,28.6,81.6333
5629,Nueva Loja,ECU,Sucumbios,48562,0.0844,-76.8911
5630,Krasnoznamensk,RUS,Moskovskaya Oblast',41769,55.6,37.0333
5631,Ceres,USA,California,48706,37.5953,-120.9625
5632,Puerto Escondido,MEX,Oaxaca,45000,15.8619,-97.0672
5633,Serowe,BWA,Central,48573,-22.3833,26.7167
5634,Kingston upon Thames,GBR,Kingston upon Thames,43013,51.4103,-0.2995
5635,Mandeville,JAM,Manchester,48317,18.0417,-77.5072
5636,Nong Khai,THA,Nong Khai,48274,17.8842,102.7467
5637,Salekhard,RUS,Yamalo-Nenetskiy Avtonomnyy Okrug,48507,66.5333,66.6333
5638,Mercedes,URY,Soriano,41974,-33.25,-58.0319
5639,Parras de la Fuente,MEX,Coahuila de Zaragoza,45423,25.4403,-102.1792
5640,Emiliano Zapata,MEX,Morelos,39702,18.8667,-99.15
5641,Bindura,ZWE,Mashonaland Central,46275,-17.3,31.3333
5642,La Courneuve,FRA,Ile-de-France,43054,48.9322,2.3967
5643,Gori,GEO,Shida Kartli,48143,41.9817,44.1124
5644,Isiolo,KEN,Isiolo,45989,0.35,37.5833
5645,La Mirada,USA,California,48183,33.9025,-118.0093
5646,Bastia,FRA,Corsica,45715,42.7008,9.4503
5647,El Kef,TUN,Kef,47979,36.1826,8.7148
5648,Havant,GBR,Hampshire,45826,50.85,-0.98
5649,Talence,FRA,Nouvelle-Aquitaine,42606,44.8,-0.584
5650,Inuma,JPN,Saitama,44977,36,139.6239
5651,Leribe,LSO,Leribe,47675,-28.8734,28.0416
5652,Chalon-sur-Saone,FRA,Bourgogne-Franche-Comte,45096,46.7806,4.8528
5653,Kanash,RUS,Chuvashiya,45482,55.5167,47.5
5654,Hinckley,GBR,Leicestershire,45249,52.5413,-1.3725
5655,Njombe,TZA,Njombe,46724,-9.3296,34.77
5656,Erith,GBR,Bexley,45345,51.48,0.1778
5657,New Amsterdam,GUY,East Berbice-Corentyne,46874,6.25,-57.5167
5658,Karmi'el,ISR,Northern,45300,32.9,35.2833
5659,Morley,GBR,Leeds,44440,53.7492,-1.6023
5660,Hajjah,YEM,Hajjah,46568,15.695,43.5975
5661,Empalme,MEX,Sonora,42516,27.9617,-110.8125
5662,Kokkola,FIN,Keski-Pohjanmaa,47570,63.8333,23.1333
5663,Middelburg,NLD,Zeeland,46485,51.502,3.61
5664,Covina,USA,California,47450,34.0903,-117.8817
5665,Bang Kruai,THA,Nonthaburi,42390,13.8042,100.4755
5666,Tepalcatepec,MEX,Michoacan de Ocampo,42879,19.1833,-102.85
5667,Caluire-et-Cuire,FRA,Auvergne-Rhone-Alpes,43187,45.7953,4.8472
5668,Antelope,USA,California,47326,38.7153,-121.361
5669,Murzuq,LBY,Murzuq,47324,25.9136,13.9336
5670,Rosso,MRT,Trarza,47203,16.5128,-15.805
5671,Naj` Hammadi,EGY,Qina,45038,26.05,32.25
5672,Charenton-le-Pont,FRA,Ile-de-France,30374,48.8265,2.405
5673,Chitre,PAN,Herrera,46191,7.9667,-80.4333
5674,Salgueiro,BRA,Pernambuco,42152,-8.0742,-39.1192
5675,Badulla,LKA,Uva,42923,6.9847,81.0564
5676,Nagykanizsa,HUN,Nagykanizsa,46866,46.4558,16.9975
5677,Malakoff,FRA,Ile-de-France,30286,48.8169,2.2944
5678,Welling,GBR,Bexley,41000,51.4594,0.1097
5679,Viti,XKS,Viti,46987,42.3167,21.35
5680,Boosaaso,SOM,Bari,46969,11.28,49.18
5681,Izucar de Matamoros,MEX,Puebla,41042,18.6,-98.4667
5682,Qiryat Ono,ISR,Tel Aviv,37791,32.0636,34.8553
5683,Castleford,GBR,Wakefield,40210,53.716,-1.356
5684,Santiago,PAN,Veraguas,45955,8.1004,-80.9833
5685,Le Cannet,FRA,Provence-Alpes-Cote d'Azur,41471,43.5769,7.0194
5686,Fareham,GBR,Hampshire,42210,50.85,-1.18
5687,Kanye,BWA,Southern,46831,-24.9833,25.35
5688,Embu,KEN,Embu,41092,-0.5333,37.45
5689,Choma,ZMB,Southern,46746,-16.8095,26.97
5690,Saint-Brieuc,FRA,Bretagne,44372,48.5136,-2.7653
5691,Aweil,SSD,Northern Bahr el Ghazal,46705,8.7666,27.4
5692,Ostersund,SWE,Jamtland,46178,63.1833,14.65
5693,Merthyr Tudful,GBR,Merthyr Tydfil,43820,51.743,-3.378
5694,Stains,FRA,Ile-de-France,38720,48.95,2.3833
5695,Rye,USA,New York,46636,41.0076,-73.6872
5696,Trollhattan,SWE,Vastra Gotaland,44543,58.2671,12.3
5697,Valenciennes,FRA,Hauts-de-France,43336,50.358,3.5233
5698,Mahdia,TUN,Mahdia,45977,35.4839,11.0409
5699,Everett,USA,Massachusetts,46451,42.4064,-71.0545
5700,Sibenik,HRV,Sibensko-Kninska Zupanija,46332,43.7339,15.8956
5701,Cobija,BOL,Pando,46267,-11.0183,-68.7537
5702,University,USA,Florida,46359,28.0771,-82.4335
5703,Urmston,GBR,Trafford,41825,53.4487,-2.3747
5704,Antigua Guatemala,GTM,Sacatepequez,45669,14.5567,-90.7337
5705,Nueva Gerona,CUB,Isla de la Juventud,46264,21.8847,-82.8011
5706,Solola,GTM,Solola,45373,14.773,-91.183
5707,Slobozia,ROU,Ialomita,45891,44.5639,27.3661
5708,Vilvoorde,BEL,Flanders,44015,50.9281,4.4245
5709,Penedo,BRA,Alagoas,42097,-10.2903,-36.5864
5710,Kingswood,GBR,South Gloucestershire,40734,51.46,-2.505
5711,Ararangua,BRA,Santa Catarina,43444,-28.9357,-49.4954
5712,Jerada,MAR,Oriental,43506,34.31,-2.16
5713,Gbarnga,LBR,Bong,45835,7.0104,-9.49
5714,Alexandria,ROU,Teleorman,45434,43.9686,25.3333
5715,Madinat `Isa,BHR,Al Janubiyah,40000,26.1736,50.5478
5716,Frutal,BRA,Minas Gerais,40931,-20.0247,-48.9406
5717,Thun,CHE,Bern,43743,46.759,7.63
5718,Vanves,FRA,Ile-de-France,27729,48.8208,2.2897
5719,Buta,COD,Bas-Uele,45677,2.82,24.74
5720,Targovishte,BGR,Targovishte,45535,43.2467,26.5719
5721,Jaltipan de Morelos,MEX,Veracruz,41644,17.9703,-94.7144
5722,Bluefields,NIC,Caribe Sur,45547,12,-83.75
5723,Bron,FRA,Auvergne-Rhone-Alpes,41543,45.7394,4.9139
5724,Strumica,MKD,Strumica,45087,41.4375,22.6431
5725,Liberia,CRI,Guanacaste,45380,10.6338,-85.4333
5726,Bellinzona,CHE,Ticino,43220,46.1956,9.0238
5727,Pattani,THA,Pattani,44234,6.8664,101.2508
5728,Artigas,URY,Artigas,40658,-30.4667,-56.4667
5729,Penjamo,MEX,Guanajuato,40076,20.4311,-101.7222
5730,Pinneberg,DEU,Schleswig-Holstein,43280,53.6591,9.8009
5731,Palmeira dos Indios,BRA,Alagoas,41095,-9.4166,-36.6166
5732,Gagny,FRA,Ile-de-France,39358,48.8833,2.5333
5733,Newbury,GBR,West Berkshire,41075,51.401,-1.323
5734,Oakland Park,USA,Florida,45202,26.178,-80.1528
5735,Veles,MKD,Veles,45037,41.7153,21.7753
5736,Arlington,USA,Massachusetts,45147,42.4187,-71.164
5737,Altadena,USA,California,45146,34.1928,-118.1345
5738,Melun,FRA,Ile-de-France,40032,48.5406,2.66
5739,Dunaujvaros,HUN,Dunaujvaros,44200,46.9833,18.9167
5740,Sutton,GBR,Sutton,41483,51.3656,-0.1963
5741,Jaguaquara,BRA,Bahia,41498,-13.53,-39.97
5742,Bridgwater,GBR,Somerset,41276,51.128,-2.993
5743,Kabale,UGA,Kabale,44600,-1.2496,29.98
5744,Swidnik,POL,Lubelskie,42797,51.2333,22.7
5745,Pinheiro,BRA,Maranhao,38893,-2.5196,-45.09
5746,Russas,BRA,Ceara,39465,-4.9403,-37.9758
5747,Qiryat Bialik,ISR,Haifa,39900,32.8331,35.0664
5748,Bishops Stortford,GBR,Hertfordshire,40089,51.872,0.1725
5749,Trujillo Alto,PRI,Puerto Rico,44689,18.3601,-66.0103
5750,Bois-Colombes,FRA,Ile-de-France,28239,48.9175,2.2683
5751,Lecherias,VEN,Anzoategui,37829,10.1889,-64.6951
5752,Umm al Qaywayn,ARE,Umm al Qaywayn,44411,25.5653,55.5533
5753,Duncan,CAN,British Columbia,44451,48.7787,-123.7079
5754,El Aioun,MAR,Oriental,41832,34.5853,-2.5056
5755,Kirkby,GBR,Knowsley,40472,53.4826,-2.892
5756,Salisbury,GBR,Wiltshire,40302,51.074,-1.7936
5757,Boumerdes,DZA,Boumerdes,41685,36.7594,3.4728
5758,North Lauderdale,USA,Florida,44262,26.2113,-80.2209
5759,Caerphilly,GBR,Caerphilly,41402,51.578,-3.218
5760,Tarbes,FRA,Occitanie,41518,43.23,0.07
5761,Hackensack,USA,New Jersey,44188,40.889,-74.0461
5762,Arras,FRA,Hauts-de-France,41019,50.292,2.78
5763,Caloundra,AUS,Queensland,41293,-26.7986,153.1289
5764,Reze,FRA,Pays de la Loire,41411,47.1833,-1.55
5765,Wattrelos,FRA,Hauts-de-France,40958,50.7,3.217
5766,Kampong Chhnang,KHM,Kampong Chhnang,41700,12.25,104.6667
5767,Cleveland Heights,USA,Ohio,43992,41.5112,-81.5636
5768,Fort Portal,UGA,Kabarole,42670,0.671,30.275
5769,Ermezinde,PRT,Porto,38798,41.2133,-8.5472
5770,Haedo,ARG,Buenos Aires,37745,-34.65,-58.6
5771,Paracho de Verduzco,MEX,Michoacan de Ocampo,37464,19.65,-102.0667
5772,Stip,MKD,Stip,43652,41.7358,22.1914
5773,Annandale,USA,Virginia,43729,38.8324,-77.196
5774,Drogheda,IRL,Louth,40956,53.7139,-6.3503
5775,Shefar`am,ISR,Northern,41600,32.8056,35.1694
5776,Munro,ARG,Buenos Aires,35844,-34.5333,-58.5167
5777,Mineiros,BRA,Goias,38951,-17.5694,-52.5511
5778,Concord,USA,New Hampshire,43542,43.2305,-71.5595
5779,Uman,MEX,Yucatan,39611,20.8833,-89.75
5780,Grays,GBR,Thurrock,36601,51.475,0.33
5781,Remanso,BRA,Bahia,37945,-9.5996,-42.11
5782,Abingdon,GBR,Oxfordshire,39809,51.667,-1.283
5783,Nanuque,BRA,Minas Gerais,37824,-17.8392,-40.3539
5784,San Diego de la Union,MEX,Guanajuato,39663,21.4656,-100.8736
5785,Hodmezovasarhely,HUN,Hodmezovasarhely,43311,46.4303,20.3189
5786,Ramsgate,GBR,Kent,40408,51.336,1.416
5787,Kalmar,SWE,Kalmar,41110,56.6694,16.3218
5788,Nogent-sur-Marne,FRA,Ile-de-France,32851,48.8375,2.4833
5789,Rohnert Park,USA,California,43291,38.348,-122.6964
5790,Zugdidi,GEO,Samegrelo-Zemo Svaneti,42998,42.5083,41.8667
5791,Mityana,UGA,Mityana,41131,0.4004,32.05
5792,Cacem,PRT,Lisboa,21289,38.7704,-9.3081
5793,Le Kremlin-Bicetre,FRA,Ile-de-France,25334,48.81,2.3581
5794,Diamantina,BRA,Minas Gerais,37343,-18.24,-43.61
5795,Salem,USA,Massachusetts,43226,42.5129,-70.902
5796,Ilkeston,GBR,Derbyshire,38640,52.971,-1.309
5797,Kapan,ARM,Syunik',43190,39.2011,46.415
5798,Aldershot,GBR,Hampshire,36322,51.248,-0.758
5799,Cleethorpes,GBR,North East Lincolnshire,38996,53.5533,-0.0215
5800,Minas,URY,Lavalleja,38446,-34.3667,-55.2333
5801,Leighton Buzzard,GBR,Central Bedfordshire,37000,51.9165,-0.6617
5802,Alajuela,CRI,Alajuela,42975,10.0278,-84.2041
5803,Whitney,USA,Nevada,43072,36.1005,-115.038
5804,North Miami Beach,USA,Florida,43041,25.9302,-80.166
5805,Franceville,GAB,Haut-Ogooue,42967,-1.6333,13.5833
5806,Garbahaarrey,SOM,Gedo,43000,3.35,42.2667
5807,Perote,MEX,Veracruz,37516,19.562,-97.242
5808,Xique-Xique,BRA,Bahia,35433,-10.8229,-42.7281
5809,Freeport,USA,New York,42956,40.6515,-73.585
5810,West Babylon,USA,New York,42918,40.7112,-73.3567
5811,Dubrovnik,HRV,Dubrovacko-Neretvanska Zupanija,42615,42.6403,18.1083
5812,Blyth,GBR,Northumberland,37339,55.126,-1.514
5813,Ciudad Manuel Doblado,MEX,Guanajuato,38309,20.7303,-101.9533
5814,San Bruno,USA,California,42807,37.6254,-122.4313
5815,Quinhamel,GNB,Biombo,42659,11.8869,-15.8556
5816,Le Perreux-Sur-Marne,FRA,Ile-de-France,33879,48.8422,2.5036
5817,Silistra,BGR,Silistra,42651,44.1186,27.2603
5818,Hicksville,USA,New York,42649,40.7637,-73.5245
5819,Guarda,PRT,Guarda,42541,40.5364,-7.2683
5820,Si Sa Ket,THA,Sisaket,42405,15.1069,104.3294
5821,Aldridge,GBR,Walsall,39348,52.606,-1.9179
5822,Nakama,JPN,Fukuoka,40003,33.8167,130.709
5823,Kampot,KHM,Kampot,39186,10.6,104.1667
5824,Fribourg,CHE,Fribourg,38365,46.8,7.15
5825,Long Eaton,GBR,Derbyshire,37760,52.898,-1.271
5826,Annemasse,FRA,Auvergne-Rhone-Alpes,35712,46.1958,6.2364
5827,La Barca,MEX,Jalisco,35345,20.2903,-102.5456
5828,Arnold,GBR,Nottinghamshire,37768,53.005,-1.127
5829,Lovech,BGR,Lovech,42343,43.1342,24.7172
5830,Itapecuru Mirim,BRA,Maranhao,34943,-3.3925,-44.3586
5831,Berat,ALB,Berat,36496,40.7049,19.9497
5832,Small Heath,GBR,Birmingham,36898,52.4629,-1.8542
5833,Myrhorod,UKR,Poltavs'ka Oblast',40160,49.964,33.6124
5834,Sidi Bouzid,TUN,Sidi Bouzid,42098,35.0167,9.5
5835,Ardahan,TUR,Ardahan,42226,41.1167,42.7
5836,Saint-Martin-d'Heres,FRA,Auvergne-Rhone-Alpes,38487,45.1672,5.7653
5837,Douai,FRA,Hauts-de-France,39700,50.3714,3.08
5838,Dock Sur,ARG,Buenos Aires,35897,-34.6417,-58.3478
5839,Bambari,CAF,Ouaka,41356,5.7667,20.6833
5840,Herne Bay,GBR,Kent,38563,51.37,1.13
5841,Tonala,MEX,Chiapas,35322,16.0894,-93.7514
5842,Joacaba,BRA,Santa Catarina,38876,-27.17,-51.5
5843,Cao Bang,VNM,Cao Ba(`ng,41112,22.6731,106.25
5844,San Jose,URY,San Jose,36747,-34.3333,-56.7167
5845,Aberdare,GBR,Rhondda Cynon Taff,39550,51.713,-3.445
5846,Franconville,FRA,Ile-de-France,36762,48.9889,2.2314
5847,Daman,IND,Gujarat,39737,20.417,72.85
5848,Bell Gardens,USA,California,42012,33.9663,-118.155
5849,Laguna,BRA,Santa Catarina,39711,-28.48,-48.78
5850,Razgrad,BGR,Razgrad,41909,43.5267,26.5242
5851,Glenrothes,GBR,Fife,38240,56.198,-3.178
5852,Savigny-sur-Orge,FRA,Ile-de-France,36533,48.6797,2.3457
5853,Kahama,TZA,Shinyanga,36014,-3.84,32.6
5854,Amudalavalasa,IND,Andhra Pradesh,39799,18.4167,83.9
5855,Lindi,TZA,Lindi,41549,-9.9969,39.7144
5856,Chiquimula,GTM,Chiquimula,41521,14.797,-89.544
5857,Campbell,USA,California,41793,37.2802,-121.9538
5858,Port Talbot,GBR,Neath Port Talbot,37276,51.5906,-3.7986
5859,Bodo,NOR,Nordland,41720,67.2827,14.3751
5860,Puntarenas,CRI,Puntarenas,41528,9.9764,-84.8339
5861,Woonsocket,USA,Rhode Island,41751,42.001,-71.4993
5862,Xico,MEX,Veracruz,38198,19.417,-97
5863,Narathiwat,THA,Narathiwat,41342,6.4264,101.8231
5864,Nueva Rosita,MEX,Coahuila de Zaragoza,36642,27.939,-101.218
5865,Coroata,BRA,Maranhao,34129,-4.13,-44.1242
5866,La Paz,HND,La Paz,41250,14.3169,-87.6831
5867,Villa Adelina,ARG,Buenos Aires,35307,-34.5175,-58.5475
5868,Morshansk,RUS,Tambovskaya Oblast',39362,53.45,41.8
5869,Echirolles,FRA,Auvergne-Rhone-Alpes,36840,45.1436,5.7183
5870,Palayan City,PHL,Nueva Ecija,41041,15.5333,121.0833
5871,Lusambo,COD,Sankuru,41416,-4.9696,23.43
5872,Salvatierra,MEX,Guanajuato,34066,20.2156,-100.8961
5873,Marcq-en-Baroeul,FRA,Hauts-de-France,38617,50.6711,3.0972
5874,Villarrica,PRY,Guaira,41157,-25.75,-56.4333
5875,Saurimo,AGO,Lunda Sul,41316,-9.6596,20.39
5876,Kisii,KEN,Kisii,37531,-0.6817,34.7667
5877,Oriximina,BRA,Para,35581,-1.7656,-55.8661
5878,Kozani,GRC,Dytiki Makedonia,41066,40.3007,21.789
